"objectid","id","datetimeoccur","weekday","location","districtoccur","psa","stopcode","stoptype","inside_or_outside","gender","race","age","individual_frisked","individual_searched","individual_arrested","individual_contraband","vehicle_frisked","vehicle_searched","vehicle_contraband","vehicle_contraband_list","individual_contraband_list","mvc_code","mvc_reason","mvc_code_sec","mvc_code_sec_reason","point_x","point_y","lat","lng"
2015238,971306,2019-02-26 22:20:00,"TUESDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",33,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015239,974527,2019-03-01 00:29:00,"THURSDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",24,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015240,976520,2019-03-02 06:38:00,"SATURDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015241,911853,2019-01-15 18:12:00,"TUESDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,1,1,0,0,1,1,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015242,911854,2019-01-15 18:12:00,"TUESDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,1,1,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015243,921718,2019-01-22 21:33:00,"TUESDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","White - Non-Latino",41,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015244,922082,2019-01-23 01:10:00,"TUESDAY","6500 BLOCK DICKS",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015245,925740,2019-01-25 22:21:00,"FRIDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015246,947870,2019-02-10 06:26:00,"SUNDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",22,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2015251,906607,2019-01-11 17:20:00,"FRIDAY","6500 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",18,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22761343,39.91973762,39.91973762,-75.22761343
2021012,898064,2019-01-05 19:00:00,"SATURDAY","2100 BLOCK S ALDEN STREET",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",30,1,0,0,0,1,0,0,NA,NA,"","",NA,NA,-75.22490608,39.9339888,39.9339888,-75.22490608
2021013,898065,2019-01-05 19:00:00,"SATURDAY","2100 BLOCK S ALDEN STREET",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",25,1,0,0,0,1,0,0,NA,NA,"","",NA,NA,-75.22490608,39.9339888,39.9339888,-75.22490608
2021014,915176,2019-01-18 00:55:00,"THURSDAY","2100 BLOCK Alden st",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,0,0,0,0,1,0,NA,NA,"","",NA,NA,-75.22490608,39.9339888,39.9339888,-75.22490608
2022458,959670,2019-02-18 16:00:00,"MONDAY","3200 BLOCK W ALLEGHENY",24,2,2702,"vehicle","Outside","Male","White - Latino",39,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.18185771,40.00527045,40.00527045,-75.18185771
2019543,932181,2019-01-30 07:34:00,"WEDNESDAY","2900 BLOCK ARAMINGO AVE",24,3,2702,"vehicle","Outside","Male","White - Non-Latino",77,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11333017,39.98494603,39.98494602,-75.11333016
2019568,976438,2019-03-02 05:30:00,"SATURDAY","2900 BLOCK ARAMINGO AVE",24,3,2702,"vehicle","Outside","Male","White - Non-Latino",43,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.11333017,39.98494603,39.98494602,-75.11333016
2020267,923738,2019-01-24 03:25:00,"WEDNESDAY","2000 BLOCK LARRY ST",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24346975,39.92300783,39.92300783,-75.24346975
2020268,1014185,2019-03-29 10:16:00,"FRIDAY","2000 BLOCK LARRY ST",12,2,2702,"vehicle","Outside","Male","Asian",86,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24346975,39.92300783,39.92300783,-75.24346975
2020298,1014515,2019-03-29 17:08:00,"FRIDAY","2000 BLOCK LARRY",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",48,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24346975,39.92300783,39.92300783,-75.24346975
2020978,915177,2019-01-18 00:55:00,"THURSDAY","2100 BLOCK Alden st",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",29,0,0,0,0,0,1,0,NA,NA,"","",NA,NA,-75.22490608,39.9339888,39.9339888,-75.22490608
2020660,972280,2019-02-27 13:00:00,"WEDNESDAY","1900 BLOCK S 65TH ST",12,2,2702,"vehicle","Outside","Female","Black - Non-Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23818381,39.92875551,39.92875551,-75.23818381
2020661,1013277,2019-03-28 20:40:00,"THURSDAY","1900 BLOCK 65th street",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23818381,39.92875551,39.92875551,-75.23818381
2010530,927355,2019-01-26 23:23:00,"SATURDAY","600 BLOCK Clearfield",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.14097267,39.99839436,39.99839436,-75.14097267
2010532,983766,2019-03-07 19:35:00,"THURSDAY","600 BLOCK clearfield st",24,2,2702,"vehicle","Outside","Male","Black - Non-Latino",43,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.14097267,39.99839436,39.99839436,-75.14097267
2011706,933449,2019-01-31 06:16:00,"THURSDAY","2000 BLOCK AVONDALE ST",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",23,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23530485,39.92765949,39.92765949,-75.23530485
2008614,983710,2019-03-07 18:35:00,"THURSDAY","3000 BLOCK lee st",24,1,2702,"vehicle","Outside","Male","White - Latino",34,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12942995,39.99549602,39.99549602,-75.12942995
2011444,1011990,2019-03-28 00:34:00,"WEDNESDAY","5200 BLOCK SAYBROOK AVE",12,3,2702,"vehicle","Outside","Male","White - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.21590755,39.93797844,39.93797844,-75.21590755
2011445,1011991,2019-03-28 00:34:00,"WEDNESDAY","5200 BLOCK SAYBROOK AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.21590755,39.93797844,39.93797844,-75.21590755
2011794,929663,2019-01-28 16:30:00,"MONDAY","2600 BLOCK ISLAND AVE",12,1,2702,"vehicle","Outside","Male","White - Latino",42,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24274368,39.91082518,39.91082518,-75.24274368
2011795,973018,2019-02-28 00:40:00,"WEDNESDAY","2600 BLOCK Island Ave",12,1,2702,"vehicle","Outside","Female","White - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24274368,39.91082518,39.91082518,-75.24274368
2009327,972300,2019-02-27 14:07:00,"WEDNESDAY","6500 BLOCK grays ave",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",41,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23181073,39.92326721,39.92326721,-75.23181073
2032292,964578,2019-02-22 03:00:00,"THURSDAY","2500 BLOCK 67th st",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032293,980072,2019-03-05 01:20:00,"MONDAY","2500 BLOCK S 67TH ST",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032294,981500,2019-03-05 21:30:00,"TUESDAY","2500 BLOCK SO 67TH STREET",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",21,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032298,905902,2019-01-11 02:53:00,"THURSDAY","2500 BLOCK S 67TH ST",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032299,918695,2019-01-20 16:30:00,"SUNDAY","2500 BLOCK S 67TH ST",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",24,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032300,919541,2019-01-21 00:30:00,"SUNDAY","2500 BLOCK S 67TH ST",12,2,2702,"vehicle","Outside","Female","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032301,920096,2019-01-21 18:10:00,"MONDAY","2500 BLOCK S 67TH ST",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",52,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032302,924717,2019-01-25 00:33:00,"THURSDAY","2500 BLOCK S 67TH ST",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",39,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032303,950375,2019-02-12 13:46:00,"TUESDAY","2500 BLOCK S 67TH STREET",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",50,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2032309,905592,2019-01-11 00:22:00,"THURSDAY","2500 BLOCK s 67th",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",31,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23279999,39.92025673,39.92025673,-75.23279999
2033333,905187,2019-01-10 18:00:00,"THURSDAY","2600 BLOCK S 66TH",12,3,2702,"vehicle","Outside","Male","White - Non-Latino",18,0,1,1,0,0,1,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033697,998321,2019-03-17 22:44:00,"SUNDAY","3700 BLOCK FRANKFORD AVE",24,1,2702,"vehicle","Outside","Female","Black - Non-Latino",20,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.09887506,39.99982768,39.99982768,-75.09887506
2032400,917022,2019-01-19 04:30:00,"FRIDAY","65th and wheeler",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23125677,39.92299307,39.92299307,-75.23125677
2032401,917023,2019-01-19 04:30:00,"FRIDAY","65th and wheeler",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",30,1,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23125677,39.92299307,39.92299307,-75.23125677
2032402,1012171,2019-03-28 01:55:00,"WEDNESDAY","65TH AND WHEELER",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",34,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23125677,39.92299307,39.92299307,-75.23125677
2033420,966962,2019-02-23 15:45:00,"SATURDAY","2600 BLOCK S 66TH STREET",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",36,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033419,955061,2019-02-15 23:46:00,"FRIDAY","2600 BLOCK S 66TH ST",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",47,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033421,1013002,2019-03-28 13:22:00,"THURSDAY","2600 BLOCK S 66TH ST",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",20,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033425,927854,2019-01-27 03:15:00,"SATURDAY","2600 BLOCK s 66street",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",75,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033426,928455,2019-01-27 21:30:00,"SUNDAY","2600 BLOCK s 66th STREET",12,1,2702,"vehicle","Outside","Female","Black - Non-Latino",26,0,0,0,0,0,1,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033427,928456,2019-01-27 21:30:00,"SUNDAY","2600 BLOCK s 66th STREET",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",29,1,0,0,0,0,1,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033428,931116,2019-01-29 17:50:00,"TUESDAY","2600 BLOCK s 66th",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",33,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033429,953617,2019-02-15 01:05:00,"THURSDAY","2600 BLOCK S 66TH ST",12,1,2702,"vehicle","Outside","Female","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033430,953670,2019-02-15 00:30:00,"THURSDAY","2600 BLOCK S 66TH ST",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",27,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033431,905236,2019-01-10 18:17:00,"THURSDAY","2600 BLOCK 66th St",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",43,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033432,906835,2019-01-11 21:20:00,"FRIDAY","2600 BLOCK S 66TH",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033434,909495,2019-01-13 22:31:00,"SUNDAY","2600 BLOCK s 66th",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033435,910946,2019-01-15 01:02:00,"MONDAY","2600 BLOCK S 66TH ST",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",18,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2033436,923385,2019-01-23 23:50:00,"WEDNESDAY","2600 BLOCK S 66TH STREET",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",43,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2300949,39.92002289,39.92002289,-75.2300949
2049524,994188,2019-03-15 01:40:00,"THURSDAY","800 BLOCK s 55th street",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23354692,39.94790934,39.94790934,-75.23354692
2049525,1001593,2019-03-20 09:54:00,"WEDNESDAY","800 BLOCK 55th street",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",60,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23354692,39.94790934,39.94790934,-75.23354692
2049526,1011618,2019-03-27 20:15:00,"WEDNESDAY","800 BLOCK S 55TH ST",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",38,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23354692,39.94790934,39.94790934,-75.23354692
2047870,893929,2019-01-02 21:25:00,"WEDNESDAY","2600 BLOCK 70th",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",37,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23511986,39.91519061,39.91519061,-75.23511986
2048563,960942,2019-02-19 06:00:00,"TUESDAY","6900 BLOCK ESSINGTON AVE",12,1,2702,"vehicle","Outside","Female","Black - Non-Latino",35,0,1,1,0,1,0,1,NA,NA,"","",NA,NA,-75.22490568,39.90177047,39.90177047,-75.22490568
2046968,994090,2019-03-15 00:43:00,"THURSDAY","6100 BLOCK Lindbergh",12,3,2702,"vehicle","Outside","Female","Asian",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.22218534,39.92374117,39.92374117,-75.22218534
2046670,949951,2019-02-12 02:33:00,"MONDAY","7100 BLOCK Pachall",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24184651,39.91834984,39.91834984,-75.24184651
2046671,958143,2019-02-17 16:07:00,"SUNDAY","7100 BLOCK PASCHALL AVE",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.24184651,39.91834984,39.91834984,-75.24184651
2046672,972715,2019-02-27 21:00:00,"WEDNESDAY","7100 BLOCK PASCHALL AV",12,2,2702,"vehicle","Outside","Male","Black - Non-Latino",18,1,0,0,0,1,0,0,NA,NA,"","",NA,NA,-75.24184651,39.91834984,39.91834984,-75.24184651
2047966,901034,2019-01-08 01:00:00,"MONDAY","2800 BLOCK FRONT ST",24,2,2702,"vehicle","Outside","Female","White - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.13048378,39.99256972,39.99256972,-75.13048378
2049332,953567,2019-02-15 00:10:00,"THURSDAY","54TH ST AND THOMAS AVE",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.230387,39.94599362,39.94599362,-75.230387
2049333,960005,2019-02-18 22:30:00,"MONDAY","54TH AND THOMAS",12,1,2702,"vehicle","Outside","Female","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.230387,39.94599362,39.94599362,-75.230387
2049620,1011619,2019-03-27 20:15:00,"WEDNESDAY","800 BLOCK S 55TH ST",12,4,2702,"vehicle","Outside","Female","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23354692,39.94790934,39.94790934,-75.23354692
2048448,997682,2019-03-17 04:20:00,"SUNDAY","6100 BLOCK PASSYUNK",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.21135173,39.91768178,39.91768178,-75.21135173
2048449,997831,2019-03-17 08:40:00,"SUNDAY","6100 BLOCK passyunk avenue",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.21135173,39.91768178,39.91768178,-75.21135173
2049121,910461,2019-01-14 19:04:00,"MONDAY","2600 BLOCK 67TH ST",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",48,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23141268,39.919094,39.919094,-75.23141268
2046159,957118,2019-02-17 02:30:00,"SATURDAY","5500 BLOCK GREENWAY AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",38,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2216744,39.93635687,39.93635687,-75.2216744
2046160,995052,2019-03-15 16:40:00,"FRIDAY","5500 BLOCK GREENWAY AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2216744,39.93635687,39.93635687,-75.2216744
2046161,998131,2019-03-17 20:28:00,"SUNDAY","5500 BLOCK GREENWAY AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2216744,39.93635687,39.93635687,-75.2216744
2046166,904912,2019-01-10 15:16:00,"THURSDAY","5500 BLOCK greenway ave",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2216744,39.93635687,39.93635687,-75.2216744
2046167,931712,2019-01-30 01:25:00,"TUESDAY","5500 BLOCK GREENWAY AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",23,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2216744,39.93635687,39.93635687,-75.2216744
2046169,953393,2019-02-14 22:50:00,"THURSDAY","5500 BLOCK GREENWAY",12,4,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2216744,39.93635687,39.93635687,-75.2216744
2046170,954907,2019-02-15 20:39:00,"FRIDAY","5500 BLOCK GREENWAY AVE",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",33,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.2216744,39.93635687,39.93635687,-75.2216744
2049122,954984,2019-02-15 22:50:00,"FRIDAY","2600 BLOCK S 67TH STREET",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23141268,39.919094,39.919094,-75.23141268
2049123,958645,2019-02-17 22:52:00,"SUNDAY","2600 BLOCK S 67th Street",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",33,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23141268,39.919094,39.919094,-75.23141268
2049124,1004750,2019-03-22 22:29:00,"FRIDAY","2600 BLOCK s 67",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23141268,39.919094,39.919094,-75.23141268
2049127,906580,2019-01-11 17:00:00,"FRIDAY","2600 BLOCK 67th STREET",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",18,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23141268,39.919094,39.919094,-75.23141268
2049132,909317,2019-01-13 17:25:00,"SUNDAY","2600 BLOCK 67 STREET",12,3,2702,"vehicle","Outside","Male","Asian",20,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23141268,39.919094,39.919094,-75.23141268
2047193,955455,2019-02-16 01:50:00,"FRIDAY","2000 BLOCK e sterner",24,2,2702,"vehicle","Outside","Male","White - Non-Latino",64,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.12201118,39.98855595,39.98855595,-75.12201118
2040208,1001771,2019-03-20 14:46:00,"WEDNESDAY","6700 BLOCK dicks ave",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",49,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040209,1010832,2019-03-27 02:30:00,"TUESDAY","6700 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040214,973092,2019-02-28 01:45:00,"WEDNESDAY","6700 BLOCK DICKS AVE BLOCK",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040215,979311,2019-03-04 05:50:00,"MONDAY","6700 BLOCK dicks ave",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040216,996705,2019-03-16 17:51:00,"SATURDAY","6700 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040217,999850,2019-03-19 00:24:00,"MONDAY","6700 BLOCK Dicks",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",19,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040218,922016,2019-01-23 00:25:00,"TUESDAY","6700 BLOCK dicks ave",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",25,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040219,922018,2019-01-23 00:25:00,"TUESDAY","6700 BLOCK dicks ave",12,1,2702,"vehicle","Outside","Male","Black - Non-Latino",17,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040221,931956,2019-01-30 03:51:00,"TUESDAY","6700 BLOCK DICKS",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",30,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040222,934018,2019-01-31 21:56:00,"THURSDAY","6700 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",28,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040223,946867,2019-02-09 23:31:00,"SATURDAY","6700 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040224,916219,2019-01-18 21:30:00,"FRIDAY","6700 BLOCK DICKS",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",35,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040225,917626,2019-01-19 18:53:00,"SATURDAY","6700 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",26,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040226,919258,2019-01-20 23:44:00,"SUNDAY","6700 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",40,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040227,919468,2019-01-21 02:32:00,"SUNDAY","6700 BLOCK DICKS AVE",12,3,2702,"vehicle","Outside","Female","Black - Non-Latino",22,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040228,919473,2019-01-21 01:56:00,"SUNDAY","6700 BLOCK dicks ave",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",29,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
2040230,903292,2019-01-09 14:19:00,"WEDNESDAY","6700 BLOCK DICKS AV",12,3,2702,"vehicle","Outside","Male","Black - Non-Latino",48,0,0,0,0,0,0,0,NA,NA,"","",NA,NA,-75.23018956,39.9179242,39.9179242,-75.23018956
